MLS No,Latitude,Longitude
ML81918296,37.2806988,-121.9040412
ME223016730,38.3856657,-121.3907271
ML81954155,38.0764976,-122.2307095
41013956,37.9004887,-121.3114024
CRSR24154414,34.6787905,-118.0964866
ML81914870,37.6155795,-121.0140494
ME223005683,38.4253878,-121.4314268
ME224016976,38.6820026,-121.2987657
SF423742150,37.76307490000001,-122.4438309
ME224054613,38.6148021,-121.3733997
CRRS23110712,33.8912543,-118.0668133
ME224051663,38.009389,-121.2867924
BA323043666,38.3719663,-121.9456337
41062353,38.03428230000001,-121.3105721
BA324013941,38.3393802,-121.9635886
ME223089332,38.5286101,-121.4893879
ME224006560,37.9638413,-121.3117001
41033230,37.6096733,-122.0312254
ML81958147,37.3472975,-122.0262522
ME223012215,38.4781716,-121.4370255
ME222135873,38.77619079999999,-121.3907304
ME223117043,38.4892988,-121.4725133
ME223100536,37.6490989,-121.0451235
ME223067378,38.621822,-121.5014209
ME222080575,38.6304594,-121.4858842
BA324035387,38.4328436,-122.7588586
ME223087774,38.6181789,-121.5070843
ME224011354,38.4210787,-121.4246138
ME222139652,37.6977469,-121.436591
ME223080209,38.73042299999999,-121.3676252
ME224056997,37.964945,-121.2217524
ME223021606,38.4633353,-121.3463661
41051550,38.2557239,-122.0304877
ME224027587,38.6536148,-121.3605513
ME223055459,38.7523701,-121.3191805
ME224054672,37.6876098,-121.0271965
ME224015031,38.7695893,-121.3622075
ME223003639,37.982766,-121.3583062
ME224084759,37.8067063,-121.1944957
ME224038521,38.0343961,-121.2686956
ML81953591,37.2272402,-121.887903
BA324018026,38.3243625,-121.9459721
ME223028230,38.5573299,-121.3541824
BA323917167,38.3408965,-121.9473155
ME224029731,38.7415433,-121.2740639
ME222136299,38.6938852,-121.3372131
ME224051141,38.6005987,-121.3581201
ME223039425,38.052395,-121.270988
ME223012169,37.6814627,-120.9511055
ME224030174,38.4677116,-121.3742867
ME223066553,38.7449022,-121.3149228
ML81964949,36.67891669999999,-121.6710191
CRSR23196987,34.712117,-118.1538451
ME224029939,38.695965,-121.3276764
ME223078919,38.5351591,-121.4565585
CRSR23069852,34.6962332,-118.0934061
ME223039002,38.5510534,-121.2185385
ME224018827,37.6783981,-121.0391927
CRMC22241280,37.3305917,-120.4894258
ME222097990,38.6742183,-121.3420127
41034630,37.9298098,-122.3287984
ML81955052,37.3624326,-122.0521639
ME224017215,38.4215696,-121.4365397
ML81939159,38.4946159,-121.4217135
BA322095212,38.4728464,-122.7607216
BA322105883,38.4367823,-122.6726901
ME223002109,37.9649876,-121.3274435
ME223059563,37.9324607,-121.2663972
ME222131160,37.7325481,-121.4578833
ME224047053,37.7698215,-121.2691007
ME223074265,38.7958655,-121.3894596
41036978,37.94217,-122.3365423
ME223045875,38.00269189999999,-121.3600744
ME224069680,37.6695019,-120.9652723
ME223012065,38.8055042,-121.3276859
ME223016301,38.6718768,-121.2780823
41056651,37.6948296,-121.7930656
ML81948956,37.5883113,-122.00055
ME223003733,38.5824419,-121.3215868
CL24356805,34.6637834,-118.1737273
ME223052134,38.4184475,-121.3808523
41065020,37.7954159,-121.2039577
CRPW23186685,33.9177905,-118.0850871
ML81970626,37.3237825,-121.7930008
41042287,38.4694173,-122.7000384
CRSR22186634,34.696182,-118.1822434
ME224054007,38.7579654,-121.3711473
ME224033541,38.8085046,-121.3480322
ME224013114,37.6717059,-121.0074102
ML81970868,38.3748371,-121.4115434
ML81950601,37.2521574,-121.8520891
ME224011605,38.6473097,-121.4651265
ME224083394,37.6845234,-120.9383536
ME224035334,38.5371978,-121.3598197
CRSR22217215,34.6685008,-118.1037467
41034958,37.67197669999999,-122.1172493
ME222145137,38.4065812,-121.3548556
ME222133561,38.031345,-121.3550647
ME223034645,38.767257,-121.390744
41046749,38.2548672,-122.0445803
ML81958164,37.3180535,-121.9002484
ML81939537,37.25377539999999,-121.8887473
ME222135969,37.6336986,-121.009844
ME224040047,38.00206,-121.3319991
ME224057577,37.9724347,-121.3073651
ML81917445,37.2440889,-121.9144203
ME224008038,38.6741183,-121.3123506
ML81923590,37.3179546,-121.9261752
ME224056985,38.4883441,-121.4159707
ME222144514,38.5019728,-121.4779719
ML81957093,37.3891167,-122.0142373
ME222117349,37.6660686,-120.9782159
ME224008741,38.68006829999999,-121.5191669
ME223111005,38.4608962,-121.372232
BA323024890,38.27109370000001,-122.0210782
ME224047306,38.0327929,-121.3484577
ME224023412,38.801358,-121.373736
ME224005372,38.7784992,-121.3433987
SF423923982,37.9464764,-122.3273643
ME223081870,37.7181504,-121.7270956
ME223031521,38.4659937,-121.3682331
ME222150446,38.6475081,-121.5445179
ME223074604,38.6273611,-121.3792167
ME223103501,37.9729474,-121.2795948
BA323018160,38.463332,-122.719337
CRSR23146302,34.6809352,-118.109959
BA322095414,38.1501396,-122.2492075
ME223084843,38.4960862,-121.5403678
ME223106221,37.9695346,-121.3421774
CRMC23210072,37.6690159,-120.9804538
41037494,37.8347552,-122.2042093
ME224016527,38.5496317,-121.3604794
CRMC24071782,37.8159885,-121.2442743
ML81955683,37.35,-122.0290059
ME223018037,37.6439019,-120.9016722
ME223001835,38.4624678,-121.3424789
ME224014894,38.7862799,-121.357513
ME224000171,38.627142,-121.42254
ML81967807,37.3199328,-121.9546389
ME223002907,38.0360691,-121.266937
ME223114261,38.5546,-121.233086
ME223015878,37.6717976,-120.9375079
SF423906253,37.7332739,-122.4493929
CRSR24026217,34.6782851,-118.2338684
ME223074017,38.7817069,-121.3678847
ME224078993,38.673219,-121.3558672
41036314,37.5751526,-121.9598584
ME224058069,38.5487154,-121.5086073
ME224002225,37.6751592,-121.0161511
ME223019781,38.733572,-121.2791902
ME224022670,38.5578887,-121.3496447
ML81974500,37.5557495,-122.306529
ML81951216,37.9570281,-121.3024639
41025386,37.6686087,-121.7853915
ML81955521,37.3593275,-121.8862574
ME223067231,37.8168934,-121.2504725
ME224048463,37.277448,-120.494556
SF424013361,37.7216648,-122.4606674
ME224030976,38.5262898,-121.5068649
ME222150694,38.4190827,-121.4803187
ME224013454,38.4801603,-121.3790081
CROC22250750,33.932244,-118.0826255
CRSR23090342,34.6817669,-118.2069163
ML81962919,38.7440927,-121.310275
ME223116034,37.9842842,-121.3158169
ME223070872,38.559128,-121.3545996
ME224046758,38.5267669,-121.4914004
ME223024619,38.4204957,-121.3356587
ML81921743,37.3890266,-121.8252641
CRSW22249009,34.7005873,-118.2854021
ME223009891,38.0271328,-121.297352
ME223064409,37.6717136,-121.0102202
ME222146542,37.9133949,-121.3170224
ME224054909,38.505032,-121.4408388
ME223091786,37.6825319,-120.9359459
ME223112223,38.0265691,-121.2801672
ME224020178,37.3477165,-120.4747579
SF424037464,37.7492288,-122.451943
BA324001038,38.1792666,-122.1356305
41022164,37.6881995,-121.7306455
ME224071442,38.773583,-121.3448827
41047373,38.0562239,-121.3996746
BA324049442,38.252331,-122.0316569
ME224030644,38.8084077,-121.3444686
ME223064477,38.050761,-121.270524
ML81953065,37.28559810000001,-121.8879361
ME224011419,37.6762013,-121.0252745
41059832,37.5899118,-122.0607887
ME223101288,37.9881254,-121.2697423
ME223040244,38.01885,-121.3182976
ME223068350,38.7234065,-121.2612361
ML81917071,37.9257815,-121.2517688
BA324046449,38.4432246,-122.678455
ME224082081,38.7966795,-121.3389326
ML81964769,37.3470926,-122.0253446
ME222149853,37.6444553,-121.0268692
ME223006499,38.4683002,-121.3215135
CRSR24046413,34.6806296,-118.214336
ME224078272,38.566247,-121.3286892
41055447,37.4626168,-121.9170365
ME224020606,37.6465645,-120.9583785
ME223017974,37.9037605,-121.3051867
ME223028300,38.7784335,-121.3445898
ML81935659,37.2892907,-121.8057484
ME223092000,37.6526372,-120.99048
ME224084447,38.5825547,-121.3037282
ME224011974,38.4632092,-121.3785263
ML81933608,36.6525205,-121.6427954
ML81960957,37.313228,-121.8823769
ME223034978,37.7872728,-121.2261023
ME224004407,38.7676361,-121.3528447
ME223034485,38.7702184,-121.3525958
ME223065041,38.8002538,-121.3570214
ME224077108,38.7276903,-121.2945914
ME224057027,37.6488838,-120.9999397
ME223088013,38.054505,-121.3590012
ME223059809,38.4263468,-121.4267969
ME224080809,38.7700834,-121.3569733
CRSR23216407,34.668795,-118.1081471
ME224072491,38.481761,-121.4322828
ME223093285,38.7730583,-121.3465435
ME222140237,38.0278766,-121.2996739
ME224054790,37.6782505,-121.0261254
ME222147585,38.4200772,-121.3668873
41037721,38.3227633,-121.9364895
ML81923011,37.2884033,-121.8003947
CRSR24091076,34.6829729,-118.2149174
ME223013205,37.7475865,-121.4688359
ML81917869,36.6701547,-121.6818657
41018945,37.6925327,-121.7907249
ME223029626,38.6572237,-121.3439873
ME223104523,38.7208475,-121.3008499
ME224051598,38.6748462,-121.306286
ML81950041,37.3271927,-121.9152002
ME222146621,38.3932566,-121.3661859
ME224033985,38.62998049999999,-121.4174836
41052989,37.7922047,-122.2289794
SF423908427,37.74730290000001,-122.4366971
BA324012678,38.0958737,-122.2000726
CRSR23153889,34.6702218,-118.2374104
ML81938636,37.28140399999999,-121.9038776
ME222102056,38.4923903,-121.3476468
ME224059600,37.6685135,-121.0041233
ML81941566,37.5517899,-122.3120582
ME224066124,37.9877777,-121.3637285
ME224079008,38.7987532,-121.3380421
BA324005145,38.4421451,-122.6945964
ME224033248,38.5054821,-121.4818676
ML81923889,37.2852733,-121.8963839
ME223094815,37.6869061,-120.9980041
ME223089352,38.77052,-121.3647461
ME222149048,38.6057206,-121.4510655
ME222147319,38.5534607,-121.2182071
ME224032770,38.5553358,-121.195837
41031379,38.0290811,-121.3382787
ME224082839,38.4847889,-121.4042244
ME223005333,37.6171228,-121.0154982
ME222124508,37.9061442,-121.319867
ML81941331,37.2760205,-121.768262
BA323038052,38.3272221,-121.9371706
ME223059185,38.4931348,-121.4940383
ME223095015,38.7235288,-121.2498127
ML81938997,37.5502858,-122.3356961
ME224001274,38.7749128,-121.3992662
ME223086055,38.75651,-121.3700046
BA323919271,38.0861783,-122.1972416
ME224077396,37.6499391,-120.9030201
ME223015289,37.98396380000001,-121.2988443
ME223095011,38.5034815,-121.4259726
ML81952030,37.9245356,-121.311541
41052485,37.9404852,-121.2898099
ME223021699,38.0339446,-121.3193352
ME223040539,38.4837677,-121.3431756
ME222141571,37.7710818,-121.2650037
ME222148225,37.6952013,-121.0215991
ME223077472,38.4493186,-121.3749567
CL23258201,34.681553,-118.1065336
ME223118587,38.3861689,-121.4294259
ME224012481,38.6238085,-121.3808159
41050606,38.3426767,-121.9559425
41039739,38.4636758,-121.4550703
ME223090641,38.759427,-121.38015
ME223070512,37.9992633,-121.2726225
ME224037326,38.4281666,-121.403338
ME222109911,37.962227,-121.3226419
ME223094636,38.5517043,-121.3857931
ME223048320,38.7962059,-121.39019
ME224026372,38.7450568,-121.2994377
41016021,37.628363,-122.0646306
BA322096304,38.3510993,-121.9424608
ML81944929,37.329427,-120.4363464
ME223082424,37.6368017,-121.009443
ML81958094,36.6215649,-121.6688579
ME223007709,38.4218702,-121.3551516
ME224003190,38.5563406,-121.430269
ML81916650,36.6774823,-121.6669929
ME224084379,38.5513746,-121.2167337
ML81969278,37.3997287,-122.008252
ME224015671,38.3898825,-121.3695768
ME224077239,38.459253,-121.3675396
ME223094964,38.4943071,-121.4136365
SF423744112,37.7148713,-122.4405124
ME223073854,38.7114633,-121.2579841
ME223092929,37.6825135,-120.9498694
ME224028540,38.7425167,-121.2868708
ME223068346,38.0568915,-121.4008194
ME224057922,38.4227139,-121.3634771
41049252,38.2827743,-122.0175429
ME224014267,38.4601676,-121.3472893
41034450,37.6932646,-121.7921299
41056774,37.9272328,-122.3229859
ME222143407,37.8064467,-121.2252883
CRRS23164605,33.92389,-118.0827854
CRSR24044693,34.6779912,-118.2166596
ME224083379,38.75286699999999,-121.3358586
ME223080080,37.6652701,-120.9289227
CRPW24000268,33.92221110000001,-118.0694685
ME224080508,38.4106543,-121.4321582
CRSR24074065,34.6751286,-118.2346785
ME224005215,37.9675598,-121.2758585
ME224074080,38.4653592,-121.4563082
ME223016413,38.5581227,-121.3478417
ME223117566,38.4313126,-121.3812837
ML81942822,37.82444340000001,-121.2429328
ME222145597,38.4313064,-121.4492223
CRFR24102043,37.2816879,-120.4898982
ME223022950,38.68139,-121.5361486
ML81945438,37.8996601,-121.3028942
ME223112024,38.7881703,-121.3402832
ME224027218,38.4476287,-121.365298
ME223064678,38.6298824,-121.3790435
ME223064153,38.0157976,-121.3029713
ME224008537,38.6379097,-121.4531393
41044575,37.9299855,-122.3376854
ME223106188,38.0122147,-121.364657
ME224067052,37.7187448,-121.443681
ME223074535,37.807618,-121.254931
ME223047821,38.730332,-121.374483
ME223113530,38.6063239,-121.2773007
ME224005626,38.5446797,-121.4749637
ME223032483,38.0065391,-121.3119015
ME223091014,38.0372799,-121.3702756
ME224058459,38.6188772,-121.4776802
ME224013150,38.7813677,-121.3705078
ML81915185,38.1241558,-122.2346643
41040131,37.6617909,-122.0802436
ML81921858,37.5356334,-121.971345
ME224019731,37.77828330000001,-121.209441
41058865,37.6836176,-121.7570936
41040015,37.73389239999999,-121.4555704
ME223075643,37.9115769,-121.3072571
CROC24022744,34.6805101,-118.1496956
ME223024467,38.5420051,-121.3576809
41017439,37.6833495,-121.7558332
41057068,38.7927332,-121.3744851
ML81951671,37.2630613,-121.8723864
ML81948490,37.2928649,-121.915223
ME224057313,37.5650518,-122.0104265
ME223002689,38.4085192,-121.4624062
SF423730522,37.7568319,-122.4987564
41032706,38.4629541,-121.359692
BA323923283,37.9450895,-122.3562501
CRSR23034783,34.7031331,-118.1605845
41063891,37.6488592,-122.1100806
ME224037106,38.6656449,-121.3470327
ME223024027,38.4821049,-121.4727289
ME224026738,38.6188523,-121.4499059
ME223052474,38.5675597,-121.3093473
ME222139690,38.0467148,-121.2742154
BA324008766,38.4342931,-122.5815819
ME223009392,38.0545164,-121.3195284
ME224045340,38.6559772,-121.3641518
ME223009551,38.5534794,-121.2100208
ME223088598,38.75521880000001,-121.3118127
CRSR23094814,34.6836244,-118.1850796
CRSR23018362,34.6883434,-118.2150056
41052164,37.6624961,-120.9158932
ML81929702,37.534073,-122.2883586
ME223013174,37.6994314,-121.0364686
ME223087641,38.4698133,-121.3971978
ME224018871,38.4446121,-121.4198606
ME223087361,38.050765,-121.269938
CRMB22243158,34.6918656,-118.1070248
ME223074748,38.7565065,-121.3694835
ME224015789,38.5905437,-121.3137535
ME223070155,38.5417964,-121.3448907
41031024,37.4144956,-121.8737114
ME223011935,38.4332559,-121.4455741
ME224000487,38.388118,-121.4176479
ME223061213,38.70145420000001,-121.327021
ML81940920,37.311886,-121.9579853
ME223055738,38.732039,-121.2924951
ME223079099,37.6462403,-120.9240936
ML81921469,37.33733369999999,-121.9143762
41048604,37.9361569,-121.2842213
ME224044798,38.4697313,-121.3684906
ME223069312,38.392298,-121.3954339
CRSR24077955,34.6993228,-118.0868197
SF424045265,37.7544462,-122.4492471
41067123,37.7679477,-122.1919653
CRPW24135074,33.8916889,-118.1013198
41056971,38.323977,-121.9353895
CRSR23134033,34.6670429,-118.1115941
ME224060384,38.5261088,-121.4937359
ME224018771,38.442648,-121.3654361
ME224033997,37.8133156,-121.240319
ME222146835,38.0339341,-121.3197938
ME223110049,38.048273,-121.40105
ML81918826,37.2578034,-121.9159426
ME224032769,37.6531876,-120.9917136
ME223095664,37.6771862,-120.9693511
ME224038250,37.7222386,-121.4215862
ME224033090,38.5898912,-121.3943216
ME223027151,38.0523809,-121.27135
ME223091245,38.723751,-121.2935444
ME223044176,38.6022303,-121.4238305
ME223005603,38.4670013,-121.3977022
ME224036060,37.6747044,-120.9417592
BA323034452,38.4385577,-122.5883298
ML81963147,37.5312595,-122.3026013
ML81935853,37.2277166,-121.7562556
ML81967579,37.256029,-121.9360672
ME224033947,38.0159924,-121.3064655
ML81940472,37.8209938,-121.2479351
ME223077828,37.6756658,-121.0302774
ME223025117,38.7745499,-121.341667
ML81950521,37.903475,-121.2990847
ME224020511,37.9331491,-121.263732
ME224049234,38.7564785,-121.3532346
ME224035668,38.7764609,-121.3576346
ME223061660,38.785736,-121.3360001
ME224044630,38.7343217,-121.2845105
ME224013789,38.5266217,-121.5253808
ME224031277,38.6642094,-121.5452881
ME223059855,38.729621,-121.362945
ME224052921,37.6048213,-121.017911
ML81971416,37.57892,-122.3143952
ME222108675,37.6958312,-121.0474662
ME224071402,38.5012044,-121.5456569
ME224073455,38.4194559,-121.4489974
ME223033431,37.7494041,-121.4625137
ME223064278,38.7569756,-121.370001
CREV24025232,34.68361489999999,-118.2385963
ME222123958,37.7705093,-121.2654495
ML81937252,37.3878999,-121.8135226
ME223091500,38.0258899,-121.3259064
BA323907436,38.2686379,-122.0234674
ME223023208,37.9599329,-121.233774
CRSR23050292,34.6804099,-118.1743659
ME224024821,38.4223617,-121.4208725
ME223054985,38.6790035,-121.3579639
ME223049764,37.6135293,-120.9623069
ML81948741,37.3421249,-122.0057725
ML81939044,37.3532253,-121.8563644
CRPW23063288,38.0245885,-121.3043377
ME224030166,37.990456,-121.2926587
ME223052824,38.051948,-121.270986
ME223059726,38.804429,-121.376851
ML81934513,37.3719845,-122.0320858
ME224041213,37.6688045,-121.0119441
41044053,38.3860599,-121.976796
SF423927312,37.7885602,-122.4502048
ME223048265,38.0354644,-121.2701462
BA323044209,38.15313889999999,-122.2600688
ME223053555,38.5894132,-121.2944554
ME224033180,37.6428333,-120.9876097
CRMC23175040,37.3299233,-120.4982741
ME223042799,38.3860797,-121.4149475
41061223,37.9445979,-122.3182977
ME224004644,38.522078,-121.5041668
ME222134323,37.8142967,-121.2048418
41052889,37.3989821,-121.8716406
ME224062592,37.9866689,-121.2995138
ME223066970,38.4790381,-121.4847819
ML81950783,37.318405,-121.8993849
ME224002908,38.5832996,-121.3057919
ME224048258,38.0345418,-121.3543304
ME223086221,38.4819553,-121.4055356
ME223056679,38.6199525,-121.4632709
41036714,37.7270225,-122.4322956
ML81960986,37.2467273,-121.934097
ME223008401,37.722366,-121.4677878
CRTR23097908,33.9075064,-118.0859449
ME224076881,38.7052336,-121.3082002
ME224057003,38.7678175,-121.352784
ME224015849,38.4136794,-121.4751421
ME223067127,38.5325521,-121.480013
BA324060004,38.4419565,-122.7333957
BA323019731,38.0808965,-122.227675
ME223029546,38.5612785,-121.3406504
ME223075174,37.7718944,-121.2620554
ME223086984,37.9977041,-121.3373099
ME224037241,37.6898098,-120.9614648
ME222145303,37.6836787,-120.9699253
ME222148239,38.5270012,-121.4701611
ME224010888,38.7863306,-121.3883191
ME224043149,38.4882833,-121.5036699
ME223113234,38.5771829,-121.3334816
ME224023694,38.53519910000001,-121.4671634
41020115,37.7301435,-122.1905044
ME223118176,37.9242751,-121.3064927
ME223077294,37.9325639,-121.299506
ML81923184,37.5368417,-122.2926855
ME223012048,37.62035669999999,-121.0148178
ML81916402,36.67691660000001,-121.6037396
ME222127098,38.3995902,-121.4444744
BA322098921,38.4346361,-122.769681
BA324043006,38.4723466,-122.7095742
ML81915014,37.34679380000001,-121.8137745
ME224080998,38.77480329999999,-121.3797205
ME223028973,37.6622238,-121.0148387
BA323050350,38.2747696,-122.045012
41020890,38.0830305,-122.2081285
ME222127248,38.6630753,-121.4938427
41019496,37.5676093,-122.0208234
41019592,38.6162362,-121.4572434
